city,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
岳阳市,86.56382015306123,85.52608624699879,71.09211659663866,9.724768907563028,26.024153098739504,23.757221638655466,27.837723214285717
南昌市,67.98309562461347,64.68109539270252,59.95344696969696,11.336103896103898,29.019656385281387,21.824945887445885,25.648528138528143
雅安市,69.24509575845265,66.0774063356686,55.818507462686576,9.52841684434968,12.630896855010665,13.502931769722816,35.248872601279324
自贡市,104.10998533163264,103.84028635204083,78.83129464285715,13.011017857142855,32.52118303571429,22.81651785714286,26.73189285714286
张家界市,76.97636884021902,74.89274048033849,67.40545731707316,12.780644599303132,18.627112369337983,22.94817073170732,27.64432926829268
衢州市,59.541673676227234,57.09282266960838,51.31107142857144,11.56322393822394,22.883108108108107,17.758445945945947,25.375497104247103
九江市,70.97944297339188,69.20400171144406,59.53887432188066,10.682820976491865,24.30571880650995,19.375113019891497,27.287034358047016
台州市,59.382325072886296,55.98430211370264,51.71527636054422,9.909064625850345,22.978550170068026,16.6171343537415,32.23880102040816
内江市,92.6565512633625,91.52867772108844,74.92897108843536,11.702636054421763,29.89232568027211,22.13945578231292,27.241156462585028
恩施土家族苗族自治州,79.95387309876779,79.69837432614554,62.77863544474394,12.84137466307278,13.90342402291105,21.57858827493261,24.723054245283013
咸宁市,81.34136750976987,80.68041006296137,65.90822188449847,8.444186930091186,27.954198328267477,24.01633738601824,26.70816869300912
景德镇市,59.10933734207968,56.442602040816325,53.30620748299321,11.711122448979594,19.655038265306125,16.781462585034014,24.40681972789116
金华市,60.5319379945856,58.39401811745107,52.02619897959183,9.337179300291549,28.478708090379005,17.516034985422742,27.567113702623907
Janakpur,39.27232142857142,7.816326530612245,6.090714285714285,0.6571428571428573,0.9040178571428572,3.5,39.27232142857142
眉山市,91.78668103448275,88.98423821252639,75.75137931034484,9.939901477832516,30.28939347290641,20.07789408866995,28.88313423645321
资阳市,85.01434842687077,80.29850659013606,74.55025297619048,8.961815476190475,27.63880208333333,21.19965277777777,28.174548611111117
荆州市,97.20896140013384,95.09895763633322,81.21183840749414,12.441750585480095,35.33744877049181,28.93779274004684,27.051592505854803
黄石市,81.00175080558539,79.99603249194413,66.09752819548872,11.651672932330824,34.32709116541353,25.371240601503764,25.26768796992481
杭州市,63.38568685350853,61.26241141319542,55.37970156555772,10.227010763209396,28.668328033268104,18.795865949119374,27.19450831702545
拉萨市,41.54878793571693,4.7856554540420815,6.185712901439645,0.1582918050941306,1.2598456533776303,4.055094130675526,41.28233019564415
广安市,86.24956420068028,84.67213052721088,72.68867261904761,10.884654761904766,37.31970238095239,26.38928571428572,22.693875
宜昌市,89.83435799319727,88.27232553854877,70.10442063492066,12.90207936507936,26.402549603174595,22.85327380952381,27.670186507936503
